tweets,label
RT @Trev_Forrester: For Gods sake EU is going to hell in a hand basket &amp; they worry about kettles OUT NOW #Brexit @willowbrookwolf https://…,stay
#BREXIT #teamboris https://t.co/xpyapOmzMd,leave
RT @MarkJLittlewood: This is going to be awesome....https://t.co/K5Vbn22VD2 @BrexitTheMovie,stay
RT @FT: The Bank of England is gloomy about the possible effects of a Brexit on the UK economy https://t.co/o3SuoCx3F7 https://t.co/bh1xSZC…,leave
#News This millionaire #Brexit leader has sinister plans for the #NHS: A millionaire… https://t.co/IyWcB0h8VD,stay
@DavidJo52951945 @BreitbartNews Erdogan is a dictator and plans to do same in EU. #Brexit,leave
"RT @DianeJamesMEP: This is what the Unelected EU Elites who make decisions that affect your life, think of you! #BREXIT https://t.co/ufXtOi…",leave
"RT @DianeJamesMEP: This is what the Unelected EU Elites who make decisions that affect your life, think of you! #BREXIT https://t.co/ufXtOi…",leave
https://t.co/lnotZOEpXH - I wish there was a dish cloth stuffed in the EU's stupid mouth,leave
Is there a Hi-Res version as I can't see the biggest and longest running #Brexit group on there? @eureferendum  https://t.co/HfTVP45XCF,leave
"RT @PeoplesNHS: IDS, member of posh Buck’s Club, says EU favours Haves over Have-nots But quiet on saving #NHS from #TTIP #EURef https://t.…",stay
"Head of TSC: assertion that 40% of EU migrants claim in-work benefits is ""not robust...cobbled together from incompatible data"" #EUref",leave
RT @Daily_Express: Ukip leader @Nigel_Farage CONFIRMED to take part in EU debate with Prime Minister #BREXIT https://t.co/cD9raQtA31 https:…,leave
"RT @DianeJamesMEP: This is what the Unelected EU Elites who make decisions that affect your life, think of you! #BREXIT https://t.co/ufXtOi…",leave
Banks &amp; Multi National Corporations want you to give your country away to foreign rule!! It is the people vs the elite! #Brexit,stay
Well that's me decided @StrongerIn #voteinforgin #voteremain https://t.co/Im1CfbjSyk,stay
@annemecremin @CCKingsbury @MattDowneyMPD @LiberalYouth Fair enough but will you also continue to campaign for Brexit,leave
"RT @dailyexpressuk: [DAILY EXPRESS]: ANOTHER reason to quit EU: Brexit would 'create 300,000 extra jobs': NEW figures have reveal... https:…",stay
"RT @DianeJamesMEP: This is what the Unelected EU Elites who make decisions that affect your life, think of you! #BREXIT https://t.co/ufXtOi…",leave
"RT @DianeJamesMEP: This is what the Unelected EU Elites who make decisions that affect your life, think of you! #BREXIT https://t.co/ufXtOi…",leave
"RT @paddynicholls1: https://t.co/IUStThStCr This is worryingly too close, pretty scared about what could happen. #VoteRemain #ForGodSakeVot…",stay
"""Academic Brexit: Why Top British Talent is Hopping Over the Pond for College"" on @LinkedIn https://t.co/bzTG9mJQE7",stay
"RT @wearebankable: Bankable supports a European Britain. #StrongerIn

https://t.co/fUkU6dB3hf #fintech #startups #innovation #tech https://…",stay
RT @uktostayeu: V IMPORTANT - deadline for #UK expats to register to vote this Mon - please RT! #Brexit #EUref #UKtoStay #EU https://t.co/2…,stay
"""Vote @Plaid_Cymru. Get @UKIP."" @UKLabour's slogan in Wales for the next ten years sorted then. https://t.co/d5kCxPz8A7",leave
"RT @3BlockM: @h_sharma @faisalislam So, implication is when he warns of serious impact on UK economy after Brexit, it will not happen?",leave
RT @labourleave: Media are covering Tory and Labour Pro EU view and Tory and UKIP anti EU view. Why not include the Labour Anti EU view to?,leave
"RT @MirrorPolitics: Bank of England governor warns Brexit could trigger recession
https://t.co/4P5RCrclKD https://t.co/HvTXWfoNzJ",leave
RT @NewEuropeans: Where do you stand on #EUref? #StrongerIN #Brexit @YEM_UK https://t.co/jSCHFDM7Fu,stay
RT @smiffymaid: There wouldn't of been a referendum if not for #Farage #UKIP's determination. Both have same goal #Brexit #LeaveEU https://…,leave
Remainers saying that we'll still have to pay to trade with the EU if we leave - How much will it be when the EU collapses? #EUreferendum,stay
"This is real tosh from another #DodgyDave mate. BBC News - Brexit vote may spark recession, Mark Carney warns https://t.co/XlCETQcOSy",stay
Brexit and Shipping Explained https://t.co/EYtAYaPsrG #shipping #trade #export #cargo #logistics,stay
"BBC News - Brexit vote may spark recession, Mark Carney warns https://t.co/NuwDVRhnRZ",stay
RT @NewEuropeans: Deadline for #UKexpats to #Register to #Vote  in #EUReferendum is 16 May (next Monday). https://t.co/w2uZc1lRpS https://t…,stay
"RT @dailyexpressuk: [DAILY EXPRESS]: ANOTHER reason to quit EU: Brexit would 'create 300,000 extra jobs': NEW figures have reveal... https:…",leave
RT @smiffymaid: There wouldn't of been a referendum if not for #Farage #UKIP's determination. Both have same goal #Brexit #LeaveEU https://…,leave
@RoundLike @ukleave_eu @BBCNormanS @vote_leave @Nigel_Farage @UKIP ludicrous.,stay
#lbc #gogogo #go #voteleave #brexit #wales #scotland  https://t.co/1viQrIkNRZ,leave
Great #EuRef network analysis from @SwainJo on @Demos today. https://t.co/emarYp757T,stay
"Brexit could lead to recession, says Bank of England - https://t.co/6EssdWseh6",stay
#Brexit #EUreferendum The lack of understanding on how the EU institution works creates distrust. Pls make time read https://t.co/fei3i1Wax0,stay
"RT @britinfluence: 200 economists warn against #Brexit vote (£) @StrongerIn #EUref #EUreferendum #UKinEU #StrongerIn #Remain  #Bremain
http…",stay
Over 120 attend Brexit event in Law Society House https://t.co/g08GXxl8ph,stay
RT @smiffymaid: There wouldn't of been a referendum if not for #Farage #UKIP's determination. Both have same goal #Brexit #LeaveEU https://…,leave
"RT @RichardAENorth: EU Referendum: not in our name - Vote Leave does not represent us... https://t.co/GEn4Xgt08N
. https://t.co/Z6ASR8hi5G",stay
"RT @dailyexpressuk: [DAILY EXPRESS]: ANOTHER reason to quit EU: Brexit would 'create 300,000 extra jobs': NEW figures have reveal... https:…",leave
"RT @bbckamal: Breaking: Bank of England warns of ""materially"" lower economic growth if UK leaves the EU #EUref",stay
Irish border to become the new Calais? The immigrants have got to get there first. #VoteLeave https://t.co/bP6qWioRAV,leave
RT @MickGreenhough: Turkish Pres Erdogan again threatens that migrants will resume crossing into Europe if visa-free travel demands are not…,leave
"RT @UKIP: Read @Steven_Woolfe: True EU immigration figure 250,000 a year higher than first thought https://t.co/vcvXycxYfs",leave
RT @Ryan_J_Higdon: A #Brexit will enable the UK to re distribute £350 million each week to help stimulate our recessive economy. #VoteLeave,leave
"8.7% of Britain First's 2nd choices plus 7.1% of BNP's went to Sadiq Khan, but only 6.3% of Ukip votes went his way https://t.co/XwDdCTC8PS",stay
"RT @snowangelmrsp: ""I was wondering about this Brexit thing. In or out? Then I thought, well I'm a cat.. so I'm sitting on the fence!!"" htt…",stay
"RT @dailyexpressuk: [DAILY EXPRESS]: ANOTHER reason to quit EU: Brexit would 'create 300,000 extra jobs': NEW figures have reveal... https:…",leave
UK interest rates unchanged at 0.5%; Bank of England also warns Brexit may lead to lower growth... https://t.co/vUlll6mRdS via @BBCNews,stay
"RT @DianeJamesMEP: This is what the Unelected EU Elites who make decisions that affect your life, think of you! #BREXIT https://t.co/ufXtOi…",leave
RT @LeftFootFwd: Boris Johnson's #Brexit Bus is peddling a lie - we don't 'send EU £350m a week'. https://t.co/5i5blcXREz #BorisBus https:/…,leave
"RT @DianeJamesMEP: This is what the Unelected EU Elites who make decisions that affect your life, think of you! #BREXIT https://t.co/ufXtOi…",leave
RT @labourleave: Media are covering Tory and Labour Pro EU view and Tory and UKIP anti EU view. Why not include the Labour Anti EU view to?,leave
"RT @dailyexpressuk: [DAILY EXPRESS]: ANOTHER reason to quit EU: Brexit would 'create 300,000 extra jobs': NEW figures have reveal... https:…",stay
"#News: Britons in risk of ‘Brexit tax’ if UK leaves EU, claims OECD via @AccountancyAge https://t.co/CweMZVWWKw #Brexit",stay
"#News: Britons in risk of ‘Brexit tax’ if UK leaves EU, claims OECD via @AccountancyAge https://t.co/Hj5aBTvWKi #Brexit",leave
RT @KayBurley: Lord Lamont's reaction to #BoE claims that Britain coudl face recession under #Brexit. Coming up on @skynews,stay
"Sadly, she is just plain wrong about #SmallBusiness We will all be better off without #EU #RedTape We all know that! https://t.co/Y1sVt9U9Qc",leave
@landloulou yes i do agree im brexit all the way,stay
RT @BearGardenMan: Time to reboot and reset Great #Britain place in the World after #Brexit &amp; watch the Domino effect as others follow http…,leave
"RT @Campaignmag: Amid Brexit debate, marketing &amp; agency leaders say staying in the EU is good for business https://t.co/hMTLDxlOuM https://…",stay
RT @MitchellGoldie: My article for @vote_leave in my local newspaper #VoteLeave https://t.co/YV7tnU7nT2,leave
RT @PeaceOutCoUk: Picture of London Planning Department's Expansion Plans Post Referendum #LeaveEU #StrongerIn ? #Remain ? #euref #EU https…,leave
Ken Clarke: Brexit would be 'extremely damaging' to wine industry (From The Argus) https://t.co/7W9bBELsHs,leave
"RT @DianeJamesMEP: This is what the Unelected EU Elites who make decisions that affect your life, think of you! #BREXIT https://t.co/ufXtOi…",leave
RT @Ivan4Harwich: '@Kevin_Maguire @EssexLabour C'word' Essex former Tory/UKIP/now independent councillor kicked off cabinet https://t.co/VL…,leave
ITV revenues rise 14% to £755m but it warns over Brexit fears https://t.co/ehjkT2d3hv,stay
"Cameron and big business is doing its hardest to divide Brexit, don't listen to them, we MUST stick together, the result is more important.",stay
"All you see on the bbc app is anti Brexit articles and scaremongering, reminds me of the Scottish referendum, biased unbalanced coverage",stay
RT @Ivan4Harwich: '@Kevin_Maguire @EssexLabour C'word' Essex former Tory/UKIP/now independent councillor kicked off cabinet https://t.co/VL…,leave
RT @thepoultrysite: Pig &amp; Poultry Fair: #Brexit debate divides farmers https://t.co/DvEO7di3PN #AgChat @PigPoultry https://t.co/hrtVshEzkl,stay
"The EU, not NATO, has brought peace to our continent writes @MollyMEP in @theStaggers https://t.co/pEo9NkEJYs #StrongerIn #Remain #EUref",stay
"Shock of Brexit vote would push EU states closer together, says French finance minster: Michel Sapin says rem... https://t.co/n8ilRCL27c",stay
RT @SECONDHOMELDN: Less than 1 month left to #RegisterToVote for the #EUreferendum. Sign up here... https://t.co/j3kL6K3MvQ,leave
What with the warning from the Bank of England and toxic Farage being chosen to debate with the Prime Minister a bad day for #VoteLeave 😄,leave
RT @Demos: Tweeting #Brexit: new @swainjo @Demos blog maps digital networks of campaign's big hitters: https://t.co/yaZHWy2ckc https://t.co…,stay
"@gsoh31 if ref came down to GOTV, will be interesting to see if 'conspiracy-against-us' memes will galvanize Brexit core &gt; alienate floaters",leave
"Brexit - still too close to call?
https://t.co/ZIH9vM355u",leave
@Nigel_Farage @ITV @itvnews @David_Cameron Go get him Nigel #Brexit #LeaveEU https://t.co/YvtgrKSxjR,leave
RT @uktostayeu: V IMPORTANT - deadline for #UK expats to register to vote this Mon - please RT! #Brexit #EUref #UKtoStay #EU https://t.co/2…,stay
In or out? What does Brexit mean to the events industry? #eventprofs #brexit #events #EU &gt; https://t.co/4Yjnk0sgr6 https://t.co/LrDVXxpuDp,leave
"RT @WillWiles: ""Insecurity is fantastic"" - the Brexiters really are a gang of maniacs. https://t.co/tBJ4lW3QnU",leave
Anger as Bank of England warns Brexit could hit growth and raise unemployment https://t.co/jAzhZkqnSm,leave
I am planning the #Reggae4Brexit Party on 17-06-16 at the West Bank art gallery in Notting Hill. Be There. #Brexit https://t.co/n9JVrSLD49,leave
#BankofEngland warnings sound like #chickenlicken https://t.co/TJnYvGw09R is Cameron Goosey Lucy? #Brexit #LeaveEU  #VoteLeave #GO #UKIP,leave
"RT @cynicalbobby: A few hundred pound to be independent, control our borders, make our own laws and govern ourselves. It's a no brainier #V…",stay
IDS on BBC says forecasts predict UK economy would grow after Brexit then in next sentence says forecasts almost always wrong. Genius!,stay
"Roger Helmer MEP - ""The remain camp seem to have forgotten that staying in a dysfunctional EU is equally fraught with uncertainty."" #Brexit",stay
"RT @Foxgoose: As schools &amp; NHS fail around us - govt finally admits it's been lying for years about EU immigration numbers
#Brexit https://…",stay
RT @PeaceOutCoUk: Picture of London Planning Department's Expansion Plans Post Referendum #LeaveEU #StrongerIn ? #Remain ? #euref #EU https…,leave
#Brexit  Mark Carney doesn't have best track record on forecasting what the economy will do.  Ignore his comments @eureferendum @voteleave,leave
RT @RichardWellings: Most Remain arguments could be countered by a bot that automatically responds with ‘But what about Switzerland?’ https…,stay
"RT @cynicalbobby: I will be in the #VoteLeave camp on referendum day. They say we'll be a few hundred pound per household worse off! Deal,…",leave
UKIP Middlesbrough News is out! https://t.co/jpWuBfcs6S Stories via @BBCTees @MbroCouncil,stay
#VoteBecause campaign to boost student turnout in #EUref -post your reasons for voting! @BiteTheBallot @bycLIVE https://t.co/SE9aPF4i0Z,stay
RT @unibirmingham: We're exploring the options of the #EUreferendum. Do you think the UK should remain a member of the EU? #bhamEU,stay
RT @MitchellGoldie: My article for @vote_leave in my local newspaper #VoteLeave https://t.co/YV7tnU7nT2,leave
RT @MickGreenhough: Turkish Pres Erdogan again threatens that migrants will resume crossing into Europe if visa-free travel demands are not…,leave
"RT @guardian: Brexit is biggest risk to UK economy, warns Bank of England https://t.co/8iZ10dKOMn",leave
@CitizenOneill I'm right though aren't I? 😏 #Brexit,leave
RT @dmck52: Received governments Pro EU propaganda booklet today. Vote #LeaveEU https://t.co/kgi5H9gwUh,stay
RT @Demos: Tweeting #Brexit: new @swainjo @Demos blog maps digital networks of campaign's big hitters: https://t.co/yaZHWy2ckc https://t.co…,stay
"Retweeted Éoin (@LabourEoin):

A must read from @StewartWood for those of us who want a united Labour Party when... https://t.co/PwYXhVO065",leave
Was a time when the governor of the Bank of England was seen as politically independent sadly no longer #BankOfEngland #EUref #Brexit,stay
UK interest rates unchanged at 0.5%; Bank of England also warns Brexit may lead to lower... https://t.co/bPEJwgAqLb via @BBCBreaking,leave
"RT @SovBrit: .@Strongerin have zero understanding of ""risk""-not qualified to speak on the subject. British people UNDERSTAND risk MANAGEMEN…",leave
